,date,VRP
5304,2017-03-01,-113.95353111732717
5305,2017-03-02,-121.51695840559623
5306,2017-03-03,-129.11087000428478
5307,2017-03-06,-126.7256447815805
5308,2017-03-07,-124.94771796326896
5309,2017-03-08,-121.06184239848992
5310,2017-03-09,-116.98496969826547
5311,2017-03-10,-122.87402656523915
5312,2017-03-13,-125.66217430569884
5313,2017-03-14,-116.87619686044084
5314,2017-03-15,-123.02419239219063
5315,2017-03-16,-126.91555486018856
5316,2017-03-17,-126.24545865318035
5317,2017-03-20,-125.61068622721055
5318,2017-03-21,-115.29914278511737
5319,2017-03-22,-112.7414538714203
5320,2017-03-23,-109.49396589164121
5321,2017-03-24,-111.09548024661399
5322,2017-03-27,-115.59365751669725
5323,2017-03-28,-124.53511414904182
5324,2017-03-29,-125.75705356359077
5325,2017-03-30,-124.67262463563182
5326,2017-03-31,-116.17973047238249
5327,2017-04-03,-115.9411800364255
5328,2017-04-04,-121.42703505966773
5329,2017-04-05,-110.95501508019069
5330,2017-04-06,-115.81108676973176
5331,2017-04-07,-111.14961515646837
5332,2017-04-10,-98.95648103731116
5333,2017-04-11,-87.50498543056148
5334,2017-04-12,-79.22777653654066
5335,2017-04-13,-76.92698280463551
5336,2017-04-17,-92.09039773511032
5337,2017-04-18,-95.12040750842021
5338,2017-04-19,-89.40756990590637
5339,2017-04-20,-98.10892263376749
5340,2017-04-21,-92.33098577276391
5341,2017-04-24,-129.4125725379103
5342,2017-04-25,-130.64693626297765
5343,2017-04-26,-130.07892747282096
5344,2017-04-27,-134.0643366686508
5345,2017-04-28,-130.06804009958813
5346,2017-05-01,-135.78440470114077
5347,2017-05-02,-131.94288349060548
5348,2017-05-03,-131.19005757104907
5349,2017-05-04,-132.96998242135845
5350,2017-05-05,-132.0821364567932
5351,2017-05-08,-138.36445331583928
5352,2017-05-09,-136.9072295212767
5353,2017-05-10,-134.97344550189706
5354,2017-05-11,-131.8620795671418
5355,2017-05-12,-133.48713267356518
5356,2017-05-15,-133.26864425682695
5357,2017-05-16,-131.29252896268412
5358,2017-05-17,-81.17354626828293
5359,2017-05-18,-93.55236884043202
5360,2017-05-19,-120.456739193771
5361,2017-05-22,-130.18828827231894
5362,2017-05-23,-132.01892906209946
5363,2017-05-24,-137.0317190173385
5364,2017-05-25,-137.11050081947246
5365,2017-05-26,-138.57421519810245
5366,2017-05-30,-134.1556833246458
5367,2017-05-31,-133.90544164739472
5368,2017-06-01,-137.943722209492
5369,2017-06-02,-139.2734885122073
5370,2017-06-05,-136.898471836481
5371,2017-06-06,-133.91094992497267
5372,2017-06-07,-134.3467739027705
5373,2017-06-08,-136.17311667396706
5374,2017-06-09,-131.844427309098
5375,2017-06-12,-125.37681705020523
5376,2017-06-13,-134.09323552103734
5377,2017-06-14,-132.40393826611637
5378,2017-06-15,-130.14709843976593
5379,2017-06-16,-134.41697677412526
5380,2017-06-19,-132.87561801064686
5381,2017-06-20,-129.15766713129807
5382,2017-06-21,-130.06543527136841
5383,2017-06-22,-132.13674530488612
5384,2017-06-23,-135.74093155464982
5385,2017-06-26,-136.64005418546355
5386,2017-06-27,-127.21085578249074
5387,2017-06-28,-135.8685174954544
5388,2017-06-29,-124.62177294864361
5389,2017-06-30,-127.24116381451063
5390,2017-07-03,-126.62750369229099
5391,2017-07-05,-127.86966012125923
5392,2017-07-06,-114.55043765486252
5393,2017-07-07,-127.24020561029445
5394,2017-07-10,-128.1141083207604
5395,2017-07-11,-129.97583709437757
5396,2017-07-12,-134.77444503587532
5397,2017-07-13,-138.13319555062782
5398,2017-07-14,-140.9562882282565
5399,2017-07-17,-138.75844831880136
5400,2017-07-18,-138.20423846468427
5401,2017-07-19,-138.96102188456211
5402,2017-07-20,-140.32221054583383
5403,2017-07-21,-141.7016999567296
5404,2017-07-24,-141.19581364218698
5405,2017-07-25,-141.20034831822556
5406,2017-07-26,-139.98850944290496
5407,2017-07-27,-136.12987459079056
5408,2017-07-28,-134.40521542451296
5409,2017-07-31,-134.27001074439391
5410,2017-08-01,-135.23764631755344
5411,2017-08-02,-133.76991418350218
5412,2017-08-03,-132.47234841107007
5413,2017-08-04,-135.70696456831206
5414,2017-08-07,-136.05993541766856
5415,2017-08-08,-127.61280497094022
5416,2017-08-09,-126.3664248622848
5417,2017-08-10,-74.98541315049312
5418,2017-08-11,-82.17007247230927
5419,2017-08-14,-116.1438581390992
5420,2017-08-15,-119.24448169584934
5421,2017-08-16,-121.98410348583906
5422,2017-08-17,-82.08107127801304
5423,2017-08-18,-97.86977679784519
5424,2017-08-21,-109.16054778727971
5425,2017-08-22,-126.49890586273568
5426,2017-08-23,-118.82520178384351
5427,2017-08-24,-119.02975202751412
5428,2017-08-25,-127.62365065204764
5429,2017-08-28,-127.28573511055237
5430,2017-08-29,-123.9202745956348
5431,2017-08-30,-128.14416822816554
5432,2017-08-31,-133.49351329760898
5433,2017-09-01,-137.31150812009142
5434,2017-09-05,-119.28315427905079
5435,2017-09-06,-125.0406721879931
5436,2017-09-07,-125.78722142003758
5437,2017-09-08,-120.57986444302568
5438,2017-09-11,-132.78186916778245
5439,2017-09-12,-133.55736922381118
5440,2017-09-13,-134.25223918251828
5441,2017-09-14,-134.24231674337108
5442,2017-09-15,-136.3830748178675
5443,2017-09-18,-136.54591808756038
5444,2017-09-19,-135.1529105161486
5445,2017-09-20,-138.20712346091884
5446,2017-09-21,-139.02371441924885
5447,2017-09-22,-139.17577457129107
5448,2017-09-25,-134.40710560335702
5449,2017-09-26,-134.72314309642513
5450,2017-09-27,-137.01716441431864
5451,2017-09-28,-139.4833034071404
5452,2017-09-29,-139.7795914158631
5453,2017-10-02,-140.1791131928861
5454,2017-10-03,-139.65548270171627
5455,2017-10-04,-138.77742407202308
5456,2017-10-05,-141.6838971940967
5457,2017-10-06,-138.46569618859735
5458,2017-10-09,-133.2560078840094
5459,2017-10-10,-135.21971225262666
5460,2017-10-11,-136.42924504864368
5461,2017-10-12,-135.93458877466665
5462,2017-10-13,-138.19359003737202
5463,2017-10-16,-135.94357609962805
5464,2017-10-17,-132.83727084839506
5465,2017-10-18,-134.70659739471532
5466,2017-10-19,-134.8577160403587
5467,2017-10-20,-135.47105203091957
5468,2017-10-23,-126.67008961312727
5469,2017-10-24,-125.97746636883407
5470,2017-10-25,-125.36447148518758
5471,2017-10-26,-124.8657615781816
5472,2017-10-27,-136.94078338073442
5473,2017-10-30,-131.7988875901808
5474,2017-10-31,-134.32171812752244
5475,2017-11-01,-134.09599113677763
5476,2017-11-02,-136.17183962358763
5477,2017-11-03,-141.94726089431157
5478,2017-11-06,-139.98752343272477
5479,2017-11-07,-136.36156469146857
5480,2017-11-08,-137.17631587057042
5481,2017-11-09,-131.55521006367667
5482,2017-11-10,-125.00098603857631
5483,2017-11-13,-123.15389187009498
5484,2017-11-14,-122.3571735324029
5485,2017-11-15,-107.75545485584414
5486,2017-11-16,-120.99221957119164
5487,2017-11-17,-124.25664884155125
5488,2017-11-20,-130.90084321874684
5489,2017-11-21,-137.97746123757244
5490,2017-11-22,-136.98087754543874
5491,2017-11-24,-138.546704189183
5492,2017-11-27,-136.96065334001474
5493,2017-11-28,-135.7312593788024
5494,2017-11-29,-130.5560551983036
5495,2017-11-30,-125.61320536205565
5496,2017-12-01,-124.6304443424836
5497,2017-12-04,-122.42041324633084
5498,2017-12-05,-125.51703393558478
5499,2017-12-06,-128.19810029955
5500,2017-12-07,-135.1820595554376
5501,2017-12-08,-139.61888641887228
5502,2017-12-11,-141.50041385696687
5503,2017-12-12,-137.19332286427885
5504,2017-12-13,-135.1951188769837
5505,2017-12-14,-132.73184494533976
5506,2017-12-15,-140.9644909416723
5507,2017-12-18,-140.40966826448891
5508,2017-12-19,-136.46709355491606
5509,2017-12-20,-138.83459459996368
5510,2017-12-21,-139.5723429379014
5511,2017-12-22,-137.28376820589398
5512,2017-12-26,-134.57490771833747
5513,2017-12-27,-132.80989882664767
5514,2017-12-28,-135.11095450756198
5515,2017-12-29,-127.64645795402087
5516,2018-01-02,-137.92236358491823
5517,2018-01-03,-142.43418794090587
5518,2018-01-04,-142.12138928994383
5519,2018-01-05,-142.195610345833
5520,2018-01-08,-140.21176082933874
5521,2018-01-09,-136.0120703785094
5522,2018-01-10,-137.96427933037666
5523,2018-01-11,-137.36787651699785
5524,2018-01-12,-135.40646185301523
5525,2018-01-16,-123.05471653086346
5526,2018-01-17,-120.85269516100175
5527,2018-01-18,-118.33498245643489
5528,2018-01-19,-126.51852982380552
5529,2018-01-22,-128.35662677541598
5530,2018-01-23,-128.19963419412045
5531,2018-01-24,-125.10195320387467
5532,2018-01-25,-124.0228592827132
5533,2018-01-26,-128.20240134454883
5534,2018-01-29,-102.6540018639819
5535,2018-01-30,-92.43305696831345
5536,2018-01-31,-106.59265006845234
5537,2018-02-01,-107.18776197835322
5538,2018-02-02,-61.48185861722476
5539,2018-02-05,356.1203509065854
5540,2018-02-06,158.34318408812135
5541,2018-02-07,107.25089422449264
5542,2018-02-08,241.72803754697748
5543,2018-02-09,129.22931074744884
5544,2018-02-12,55.7414861258801
5545,2018-02-13,42.60835776191243
5546,2018-02-14,-54.14514928294767
5547,2018-02-15,-56.88124294254544
5548,2018-02-16,-52.27275762285228
5549,2018-02-20,-34.730632618473635
5550,2018-02-21,-43.847134872270715
5551,2018-02-22,-63.00773655118502
5552,2018-02-23,-93.12875682312017
5553,2018-02-26,-102.94006477709809
5554,2018-02-27,-66.78648120000076
5555,2018-02-28,-48.299059243282045
5556,2018-03-01,-6.119708716649598
5557,2018-03-02,-52.905236998081364
5558,2018-03-05,-65.6802745039426
5559,2018-03-06,-71.54313967079315
5560,2018-03-07,-77.68900533662338
5561,2018-03-08,-85.51300784326065
5562,2018-03-09,-106.85842203611764
5563,2018-03-12,-94.90606237371952
5564,2018-03-13,-80.97063362163425
5565,2018-03-14,-68.7316943864833
5566,2018-03-15,-76.25086745429195
5567,2018-03-16,-86.04245769062584
5568,2018-03-19,-42.13750532003826
5569,2018-03-20,-54.128116996645645
5570,2018-03-21,-58.84441370053469
5571,2018-03-22,27.97130818487085
5572,2018-03-23,53.32626435443069
5573,2018-03-26,-16.48274192390386
5574,2018-03-27,5.721483231774187
5575,2018-03-28,11.378967132943103
5576,2018-03-29,-35.55896655775166
5577,2018-04-02,25.187271592665752
5578,2018-04-03,-19.648024158866065
5579,2018-04-04,-36.734060274826334
5580,2018-04-05,-53.56001102139584
5581,2018-04-06,-14.182958551070044
5582,2018-04-09,-11.88991819342732
5583,2018-04-10,-32.9250084216186
5584,2018-04-11,-36.410034462007104
5585,2018-04-12,-62.56851191810193
5586,2018-04-13,-77.58661804254746
5587,2018-04-16,-88.55028108496981
5588,2018-04-17,-104.86554650903975
5589,2018-04-18,-101.26445053867292
5590,2018-04-19,-95.91667810361619
5591,2018-04-20,-84.4694797386353
5592,2018-04-23,-91.69628341536628
5593,2018-04-24,-66.43153268943104
5594,2018-04-25,-67.63069562160223
5595,2018-04-26,-84.95925564636087
5596,2018-04-27,-94.11261512565437
5597,2018-04-30,-87.82136261463143
5598,2018-05-01,-92.52656043474227
5599,2018-05-02,-84.3137301813999
5600,2018-05-03,-84.64400215726414
5601,2018-05-04,-97.3157992000875
5602,2018-05-07,-98.11662593550716
5603,2018-05-08,-96.2699791390865
5604,2018-05-09,-110.14486164535404
5605,2018-05-10,-111.17558730938876
5606,2018-05-11,-117.21849912701444
5607,2018-05-14,-114.14944774543423
5608,2018-05-15,-96.12805316160282
5609,2018-05-16,-109.06329743042355
5610,2018-05-17,-108.48335701025044
5611,2018-05-18,-108.58662872894175
5612,2018-05-21,-111.91826407431043
5613,2018-05-22,-110.41505756922666
5614,2018-05-23,-116.80149388242498
5615,2018-05-24,-116.45661711901678
5616,2018-05-25,-109.6400157173446
5617,2018-05-29,-65.02365890988978
5618,2018-05-30,-91.19111731901904
5619,2018-05-31,-85.94090434961413
5620,2018-06-01,-107.98767624789645
5621,2018-06-04,-115.55143855662575
5622,2018-06-05,-118.90602070120184
5623,2018-06-06,-125.1162962767198
5624,2018-06-07,-120.94688799560242
5625,2018-06-08,-120.48246785671597
5626,2018-06-11,-118.46973766854708
5627,2018-06-12,-118.13922398372318
5628,2018-06-13,-112.31752059017467
5629,2018-06-14,-120.2811183800948
5630,2018-06-15,-121.37652366436163
5631,2018-06-18,-118.22381924450721
5632,2018-06-19,-107.998723109255
5633,2018-06-20,-113.66315298292167
5634,2018-06-21,-93.93092253585905
5635,2018-06-22,-103.56787400703601
5636,2018-06-25,-61.03435255802685
5637,2018-06-26,-79.93462519708797
5638,2018-06-27,-54.08952512296446
5639,2018-06-28,-67.93992952704599
5640,2018-06-29,-76.94590325205837
5641,2018-07-02,-82.6769835509499
5642,2018-07-03,-75.5665317902978
5643,2018-07-05,-89.55991677487756
5644,2018-07-06,-107.32764539944759
5645,2018-07-09,-114.1226497066427
5646,2018-07-10,-114.98827132185386
5647,2018-07-11,-105.01650347448236
5648,2018-07-12,-115.82168194201566
5649,2018-07-13,-119.9840555661624
5650,2018-07-16,-113.67011436608954
5651,2018-07-17,-121.00199064162382
5652,2018-07-18,-120.70345080293882
5653,2018-07-19,-113.32386635920744
5654,2018-07-20,-113.4198924002375
5655,2018-07-23,-115.75726400046085
5656,2018-07-24,-117.59388609435752
5657,2018-07-25,-118.82677658906593
5658,2018-07-26,-119.7155975648756
5659,2018-07-27,-111.13802241870059
5660,2018-07-30,-98.10135466480318
5661,2018-07-31,-112.94647101311506
5662,2018-08-01,-109.86953616842743
5663,2018-08-02,-119.16644111488128
5664,2018-08-03,-124.19640500455793
5665,2018-08-06,-127.19136120830609
5666,2018-08-07,-129.79717741986587
5667,2018-08-08,-130.12316403346185
5668,2018-08-09,-126.49815992518239
5669,2018-08-10,-108.53785734370038
5670,2018-08-13,-91.03629171203636
5671,2018-08-14,-106.95953432896997
5672,2018-08-15,-92.88544826462294
5673,2018-08-16,-105.92264600552883
5674,2018-08-17,-114.3193865373135
5675,2018-08-20,-115.74383161917703
5676,2018-08-21,-112.1679906678053
5677,2018-08-22,-118.0519478257333
5678,2018-08-23,-116.42603147334705
5679,2018-08-24,-119.96728580837615
5680,2018-08-27,-118.5348220605143
5681,2018-08-28,-115.393813098328
5682,2018-08-29,-117.60680706589147
5683,2018-08-30,-104.98262817335802
5684,2018-08-31,-111.86065268034642
5685,2018-09-04,-108.74531114728629
5686,2018-09-05,-100.85971699218365
5687,2018-09-06,-92.7243261357516
5688,2018-09-07,-90.14353971898063
5689,2018-09-10,-98.19315791939997
5690,2018-09-11,-108.07995596182232
5691,2018-09-12,-108.70973290802272
5692,2018-09-13,-116.17154077856517
5693,2018-09-14,-118.92256265691057
5694,2018-09-17,-102.72574394302984
5695,2018-09-18,-111.61321397476641
5696,2018-09-19,-121.49704170538416
5697,2018-09-20,-121.02383092484843
5698,2018-09-21,-122.38604968465836
5699,2018-09-24,-117.61939626611826
5700,2018-09-25,-115.58691825994438
5701,2018-09-26,-110.84050688012891
5702,2018-09-27,-115.26644609042472
5703,2018-09-28,-118.03417197204325
5704,2018-10-01,-118.98572081408838
5705,2018-10-02,-118.49288984180424
5706,2018-10-03,-122.48964780645119
5707,2018-10-04,-96.60070149427625
5708,2018-10-05,-90.20132305121624
5709,2018-10-08,-80.09692358204532
5710,2018-10-09,-76.9159229344422
5711,2018-10-10,27.79153335754023
5712,2018-10-11,59.73255798894786
5713,2018-10-12,-7.55436739802542
5714,2018-10-15,-8.571275069357853
5715,2018-10-16,-63.71970576836196
5716,2018-10-17,-68.79216485465173
5717,2018-10-18,-30.402449311730948
5718,2018-10-19,-34.018034960689874
5719,2018-10-22,-37.510433792227445
5720,2018-10-23,-21.02779205267484
5721,2018-10-24,58.59059098763407
5722,2018-10-25,34.75339653587571
5723,2018-10-26,31.990099089206637
5724,2018-10-29,40.682167319814425
5725,2018-10-30,15.571366614160866
5726,2018-10-31,-21.845863734241107
5727,2018-11-01,-51.85571979840921
5728,2018-11-02,-49.86503781585742
5729,2018-11-05,-42.91557643679124
5730,2018-11-06,-43.68472061391856
5731,2018-11-07,-93.30063293828658
5732,2018-11-08,-90.92671608924132
5733,2018-11-09,-77.2857289303488
5734,2018-11-12,-30.777387322431366
5735,2018-11-13,-38.37148285866368
5736,2018-11-14,-18.725933759432394
5737,2018-11-15,-36.8389634833369
5738,2018-11-16,-64.31317454921947
5739,2018-11-19,-34.551073217812245
5740,2018-11-20,2.990340574778884
5741,2018-11-21,-26.445694870392742
5742,2018-11-23,-14.645869726232547
5743,2018-11-26,-50.83282848408993
5744,2018-11-27,-48.56774713075413
5745,2018-11-28,-54.77794336114863
5746,2018-11-29,-52.86360004582656
5747,2018-11-30,-61.87008134068799
5748,2018-12-03,-83.21334221545396
5749,2018-12-04,-21.88548591129984
5750,2018-12-06,-19.586783325892725
5751,2018-12-07,15.339340367946193
5752,2018-12-10,2.4747792276388623
5753,2018-12-11,-10.331205725692087
5754,2018-12-12,-15.277988597751346
5755,2018-12-13,-28.09982228371797
5756,2018-12-14,-10.29078562912565
5757,2018-12-17,39.12831351042348
5758,2018-12-18,57.67684660970701
5759,2018-12-19,58.22751533989424
5760,2018-12-20,115.08438833151456
5761,2018-12-21,154.06421852653284
5762,2018-12-24,305.00555310242885
5763,2018-12-26,157.0088683463198
5764,2018-12-27,134.72312368061262
5765,2018-12-28,99.2935992942605
5766,2018-12-31,39.08116258117968
5767,2019-01-02,0.24171021038046092
5768,2019-01-03,41.91876505345044
5769,2019-01-04,-33.9217597479859
5770,2019-01-07,-38.790897699022025
5771,2019-01-08,-48.83909588512836
5772,2019-01-09,-56.89711147039685
5773,2019-01-10,-61.58526723467128
5774,2019-01-11,-80.62255712620771
5775,2019-01-14,-68.03593086241341
5776,2019-01-15,-74.82353792786006
5777,2019-01-16,-69.03019978070677
5778,2019-01-17,-81.22296956466624
5779,2019-01-18,-82.96724242079517
5780,2019-01-22,-39.36968522737919
5781,2019-01-23,-59.00056331424656
5782,2019-01-24,-67.09239113174118
5783,2019-01-25,-85.51032456496722
5784,2019-01-28,-62.05853873262129
5785,2019-01-29,-46.499587499300674
5786,2019-01-30,-66.90951635049333
5787,2019-01-31,-82.41013119302198
5788,2019-02-01,-87.81795605919268
5789,2019-02-04,-92.82973630982886
5790,2019-02-05,-91.96994147840061
5791,2019-02-06,-88.55101987017702
5792,2019-02-07,-76.26868081935635
5793,2019-02-08,-84.24369977440017
5794,2019-02-11,-81.12245649237812
5795,2019-02-12,-87.53339053736676
5796,2019-02-13,-85.72392298661356
5797,2019-02-14,-78.66008558632836
5798,2019-02-15,-93.78418017393287
5799,2019-02-19,-94.68373783558118
5800,2019-02-20,-103.95232204671103
5801,2019-02-21,-98.30490480185398
5802,2019-02-22,-107.58205793099239
5803,2019-02-25,-93.17254879028954
5804,2019-02-26,-89.48325185573327
5805,2019-02-27,-94.5216008842863
5806,2019-02-28,-93.31563319781264
5807,2019-03-01,-106.51195070521288
5808,2019-03-04,-94.08473847725341
5809,2019-03-05,-92.55587439648141
5810,2019-03-06,-80.85832932364977
5811,2019-03-07,-70.29338637149317
5812,2019-03-08,-77.27428685555714
5813,2019-03-11,-97.33006896062383
5814,2019-03-12,-103.99619909528238
5815,2019-03-13,-107.79267890614148
5816,2019-03-14,-107.09756768136413
5817,2019-03-15,-112.5641490332599
5818,2019-03-18,-110.447258252256
5819,2019-03-19,-105.77270962960256
5820,2019-03-20,-101.50149671440036
5821,2019-03-21,-104.49297333484054
5822,2019-03-22,-72.1154864349736
5823,2019-03-25,-75.71013189763693
5824,2019-03-26,-95.15237249520973
5825,2019-03-27,-90.01642383933861
5826,2019-03-28,-98.29435231246231
5827,2019-03-29,-106.13329166271893
5828,2019-04-01,-109.54255899969792
5829,2019-04-02,-110.37689739700153
5830,2019-04-03,-106.35006414217241
5831,2019-04-04,-108.04431818155814
5832,2019-04-05,-115.55844756817459
5833,2019-04-08,-111.74702879470294
5834,2019-04-09,-100.13541304073331
5835,2019-04-10,-109.63556913416323
5836,2019-04-11,-112.48098562217336
5837,2019-04-12,-121.94792352234671
5838,2019-04-15,-119.26340919147987
5839,2019-04-16,-120.46003413485818
5840,2019-04-17,-116.39891522673565
5841,2019-04-18,-121.25765451248472
5842,2019-04-22,-118.1226348361865
5843,2019-04-23,-118.87717219978597
5844,2019-04-24,-109.10268419144501
5845,2019-04-25,-108.00851722612441
5846,2019-04-26,-112.94172890684163
5847,2019-04-29,-109.17446742279765
5848,2019-04-30,-109.01621715747234
5849,2019-05-01,-90.79324921389158
5850,2019-05-02,-94.67482877667538
5851,2019-05-03,-110.93379215820073
5852,2019-05-06,-83.4390076087654
5853,2019-05-07,-31.745847106640724
5854,2019-05-08,-31.789184070451824
5855,2019-05-09,-36.229957870640646
5856,2019-05-10,-77.3693238260696
5857,2019-05-13,-14.03395386131524
5858,2019-05-14,-53.7944990096363
5859,2019-05-15,-75.3490631118629
5860,2019-05-16,-89.52105125672128
5861,2019-05-17,-81.87107052570238
5862,2019-05-20,-77.67743684695097
5863,2019-05-21,-94.20771467471644
5864,2019-05-22,-96.83696492580282
5865,2019-05-23,-70.11262683826948
5866,2019-05-24,-84.24495434924299
5867,2019-05-28,-63.130761092474586
5868,2019-05-29,-57.93193792803066
5869,2019-05-30,-66.26772004094431
5870,2019-05-31,-46.79504348311957
5871,2019-06-03,-45.20999431146555
5872,2019-06-04,-71.21945908455183
5873,2019-06-05,-84.18489283642793
5874,2019-06-06,-86.38024981201238
5875,2019-06-07,-80.64967496841012
5876,2019-06-10,-85.6329664526267
5877,2019-06-11,-85.08191628095548
5878,2019-06-12,-85.99421015864132
5879,2019-06-13,-84.25350206732406
5880,2019-06-14,-90.46701423243448
5881,2019-06-17,-89.48945129028692
5882,2019-06-18,-91.44699058589649
5883,2019-06-19,-101.02224492464902
5884,2019-06-20,-96.15422739193639
5885,2019-06-21,-88.71770000847852
5886,2019-06-24,-90.33400052879918
5887,2019-06-25,-77.30334377095244
5888,2019-06-26,-78.60981359943827
5889,2019-06-27,-83.0680245213228
5890,2019-06-28,-91.68251615790106
5891,2019-07-01,-103.23275783025673
5892,2019-07-02,-114.37430096888895
5893,2019-07-03,-117.90263315277204
5894,2019-07-05,-108.89253581172792
5895,2019-07-08,-101.47145438485165
5896,2019-07-09,-100.00169490688245
5897,2019-07-10,-110.50315863191207
5898,2019-07-11,-111.49293832404189
5899,2019-07-12,-116.76631449118534
5900,2019-07-15,-114.05993415770791
5901,2019-07-16,-112.21307018377937
5902,2019-07-17,-100.825507512385
5903,2019-07-18,-105.67517242993199
5904,2019-07-19,-95.39381531532058
5905,2019-07-22,-105.41832917106439
5906,2019-07-23,-114.24859249963703
5907,2019-07-24,-119.5865506920214
5908,2019-07-25,-113.2989814053046
5909,2019-07-26,-118.53599578380076
5910,2019-07-29,-112.36936887434996
5911,2019-07-30,-100.90436447730326
5912,2019-07-31,-75.62012063837375
5913,2019-08-01,-53.080199219058954
5914,2019-08-02,-56.97647093149783
5915,2019-08-05,56.118545851926115
5916,2019-08-06,-24.15781050371595
5917,2019-08-07,-35.22660303366882
5918,2019-08-08,-71.27046952950678
5919,2019-08-09,-58.70572515048343
5920,2019-08-12,-12.115747815682766
5921,2019-08-13,-65.62219762138346
5922,2019-08-14,2.962655590446218
5923,2019-08-15,-16.47506289044304
5924,2019-08-16,-57.54123685827659
5925,2019-08-19,-80.07451690391235
5926,2019-08-20,-72.42433813520415
5927,2019-08-21,-94.42243537326522
5928,2019-08-22,-83.55465817200286
5929,2019-08-23,-38.69282150816025
5930,2019-08-26,-50.13397613712891
5931,2019-08-27,-35.39803110526708
5932,2019-08-28,-50.05025727995087
5933,2019-08-29,-71.23540899973932
5934,2019-08-30,-55.87998690135248
5935,2019-09-03,-45.39881427571942
5936,2019-09-04,-78.45519387906114
5937,2019-09-05,-88.35231418815681
5938,2019-09-06,-103.59537204762381
5939,2019-09-09,-100.45935809247604
5940,2019-09-10,-99.5508648536343
5941,2019-09-11,-106.08771466407526
5942,2019-09-12,-109.95850294265082
5943,2019-09-13,-114.08152501542565
5944,2019-09-16,-99.7317444123307
5945,2019-09-17,-102.3202267776403
5946,2019-09-18,-106.67161587930386
5947,2019-09-19,-104.878283759503
5948,2019-09-20,-90.25317544496988
5949,2019-09-23,-94.79466932335762
5950,2019-09-24,-68.54000151038957
5951,2019-09-25,-79.39571670151619
5952,2019-09-26,-77.63752548557386
5953,2019-09-27,-62.920864832254836
5954,2019-09-30,-75.43621415302039
5955,2019-10-01,-43.78062216919494
5956,2019-10-02,-14.483153747215397
5957,2019-10-03,-37.755430986233705
5958,2019-10-04,-66.36120921884782
5959,2019-10-07,-55.53733049642614
5960,2019-10-08,-20.202396932127442
5961,2019-10-09,-45.89144558678231
5962,2019-10-10,-61.16993139907669
5963,2019-10-11,-86.43769380536105
5964,2019-10-14,-98.67310741941708
5965,2019-10-15,-109.79381228158425
5966,2019-10-16,-108.76913817194571
5967,2019-10-17,-107.59616171727183
5968,2019-10-18,-102.68194260572704
5969,2019-10-21,-105.46827037758942
5970,2019-10-22,-100.55710937030659
5971,2019-10-23,-105.53730928504348
5972,2019-10-24,-108.42166545907594
5973,2019-10-25,-118.97911490588538
5974,2019-10-28,-114.48304993670422
5975,2019-10-29,-113.58829168527132
5976,2019-10-30,-121.99246902808815
5977,2019-10-31,-112.57845701683524
5978,2019-11-01,-120.06285608871971
5979,2019-11-04,-115.09657433974098
5980,2019-11-05,-111.48471500958101
5981,2019-11-06,-116.13213000505846
5982,2019-11-07,-113.87601373221591
5983,2019-11-08,-119.78881433866357
5984,2019-11-11,-113.72638958568015
5985,2019-11-12,-113.25550466984294
5986,2019-11-13,-110.10372511503283
5987,2019-11-14,-109.11987053128269
5988,2019-11-15,-118.73841392297447
5989,2019-11-18,-115.13411518865715
5990,2019-11-19,-111.17232276863919
5991,2019-11-20,-111.72968837361293
5992,2019-11-21,-108.25543044082926
5993,2019-11-22,-115.951594289409
5994,2019-11-25,-120.32447655374526
5995,2019-11-26,-123.4849859104107
5996,2019-11-27,-121.47842239406867
5997,2019-11-29,-113.4220814012773
5998,2019-12-02,-89.24952827682657
5999,2019-12-03,-77.12816722330703
6000,2019-12-04,-90.58282632017816
6001,2019-12-05,-93.86303169883274
6002,2019-12-06,-103.58865417104428
6003,2019-12-09,-78.6479206548384
6004,2019-12-10,-80.83965660689111
6005,2019-12-11,-88.93661065459051
6006,2019-12-12,-100.61935462699927
6007,2019-12-13,-114.32882522377955
6008,2019-12-16,-118.9853139213408
6009,2019-12-17,-117.82595171770114
6010,2019-12-18,-114.7674858826608
6011,2019-12-19,-115.53732462332624
6012,2019-12-20,-115.53715779278613
6013,2019-12-23,-114.62368011042179
6014,2019-12-24,-114.03283447741106
6015,2019-12-26,-114.20419240691481
6016,2019-12-27,-106.2481905782719
6017,2019-12-30,-91.15155028349747
6018,2019-12-31,-102.64739847023753
6019,2020-01-02,-115.8108191502881
6020,2020-01-03,-100.02893652076537
6021,2020-01-06,-101.87596202772067
6022,2020-01-07,-102.37755469614567
6023,2020-01-08,-105.96016757926535
6024,2020-01-09,-114.74701250978583
6025,2020-01-10,-114.72254510467036
6026,2020-01-13,-117.04870417500769
6027,2020-01-14,-116.58204557312595
6028,2020-01-15,-115.94680465194946
6029,2020-01-16,-116.91359168789978
6030,2020-01-17,-119.06860983028193
6031,2020-01-21,-111.95837819069692
6032,2020-01-22,-111.39868795741646
6033,2020-01-23,-110.6058788373015
6034,2020-01-24,-93.78956878075317
6035,2020-01-27,-47.99434809366579
6036,2020-01-28,-75.03967846338043
6037,2020-01-29,-74.02718585997786
6038,2020-01-30,-85.04440488317684
6039,2020-01-31,-40.78330348508564
6040,2020-02-03,-54.571820307132725
6041,2020-02-04,-79.55831789096516
