Date,Slope,Slope_Cam
19/02/2016,0.407174716,0.40717471629408714
22/02/2016,0.39006394,0.3900639402014626
23/02/2016,0.352509299,0.352509299
24/02/2016,0.307360138,0.3073601375385817
25/02/2016,0.340908368,0.34090836763465865
26/02/2016,0.314139952,0.31413995153888813
29/02/2016,0.260318518,0.2603185180998802
01/03/2016,0.292621486,0.2926214864401907
02/03/2016,0.311535591,0.31153559138394793
03/03/2016,0.229159806,0.229159806
04/03/2016,0.247107216,0.24710721641079425
07/03/2016,0.197863956,0.19786395595153175
08/03/2016,0.205045541,0.20504554093053193
09/03/2016,0.233549184,0.23354918389550966
10/03/2016,0.266747526,0.2667475258641621
11/03/2016,0.267006064,0.2670060639018978
14/03/2016,0.190377877,0.19037787694639716
15/03/2016,0.192483605,0.19248360455213503
16/03/2016,0.219872886,0.21987288600449578
17/03/2016,0.182746858,0.18274685847437086
18/03/2016,0.234588535,0.23458853528184379
21/03/2016,0.252460246,0.2524602457356348
22/03/2016,0.207199169,0.2071991689343298
23/03/2016,0.212697868,0.21269786795535342
24/03/2016,0.235189423,0.23518942331200446
28/03/2016,0.194760053,0.1947600528188504
29/03/2016,0.206541339,0.20654133917570006
30/03/2016,0.156529322,0.15652932245067125
31/03/2016,0.147572748,0.14757274783195884
01/04/2016,0.144278944,0.14427894434516472
04/04/2016,0.127500159,0.12750015894389466
05/04/2016,0.175942653,0.17594265294255798
06/04/2016,0.190557064,0.19055706405413866
07/04/2016,0.21336162,0.21336162046500737
08/04/2016,0.239691546,0.23969154587049493
11/04/2016,0.215128495,0.21512849496727118
12/04/2016,0.201027968,0.20102796828261846
13/04/2016,0.204775802,0.20477580190952088
14/04/2016,0.211287981,0.21128798116022945
15/04/2016,0.194933927,0.19493392685682445
18/04/2016,0.094587416,0.094587416
19/04/2016,0.086314576,0.086314576
20/04/2016,0.124844319,0.12484431883133494
21/04/2016,0.165485038,0.16548503800449368
22/04/2016,0.189133078,0.18913307835553386
25/04/2016,0.187494964,0.18749496364051751
26/04/2016,0.162903869,0.16290386939099807
27/04/2016,0.144689275,0.14468927510014615
28/04/2016,0.125638173,0.12563817251736037
29/04/2016,0.172999487,0.17299948721527766
02/05/2016,0.199952163,0.19995216268958593
03/05/2016,0.227803889,0.22780388938911758
04/05/2016,0.240143344,0.24014334378078458
05/05/2016,0.28521615,0.28521615
06/05/2016,0.314732049,0.3147320491304638
09/05/2016,0.26492941,0.2649294099468767
10/05/2016,0.229907641,0.22990764057663757
11/05/2016,0.21523142,0.21523141984854713
12/05/2016,0.209608413,0.20960841302746272
13/05/2016,0.206973842,0.20697384157606738
16/05/2016,0.14196242,0.14196242017632404
17/05/2016,0.155451204,0.15545120384067826
18/05/2016,0.133768513,0.1337685133245517
19/05/2016,0.162367055,0.16236705543392668
20/05/2016,0.237587303,0.23758730307559212
23/05/2016,0.194910191,0.1949101907194695
24/05/2016,0.175712376,0.1757123757201597
25/05/2016,0.16481828,0.16481828025366518
26/05/2016,0.173961034,0.17396103364092544
27/05/2016,0.176470388,0.1764703875771495
31/05/2016,0.152704782,0.15270478194381257
01/06/2016,0.138942255,0.13894225518009612
02/06/2016,0.161346272,0.16134627203321958
03/06/2016,0.202735737,0.2027357371716958
06/06/2016,0.172155623,0.17215562255500227
07/06/2016,0.194791123,0.19479112324485368
08/06/2016,0.177549315,0.1775493152341145
09/06/2016,0.222539487,0.22253948701418755
10/06/2016,0.200917829,0.20091782879691655
13/06/2016,0.140904254,0.1409042544429374
14/06/2016,0.157409726,0.15740972621669583
15/06/2016,0.085569106,0.085569106
16/06/2016,0.097864726,0.097864726
17/06/2016,0.109230548,0.10923054819140325
20/06/2016,0.007742081,0.007742081
21/06/2016,-0.011751158,-0.011751158
22/06/2016,-0.278844813,-0.278844813
23/06/2016,-0.122818839,-0.122818839
24/06/2016,-0.288856056,-0.288856056
27/06/2016,-0.096808279,-0.096808279
28/06/2016,0.138639552,0.13863955235516714
29/06/2016,0.163989408,0.16398940805843426
30/06/2016,0.214424514,0.21442451443032223
01/07/2016,0.278780813,0.27878081258111176
05/07/2016,0.260041914,0.2600419139809024
06/07/2016,0.305781377,0.30578137651310894
07/07/2016,0.272028979,0.2720289791844082
08/07/2016,0.230448958,0.2304489575271064
11/07/2016,0.143083531,0.1430835313081219
12/07/2016,0.094697345,0.094697345
13/07/2016,0.081130602,0.081130602
14/07/2016,0.105943361,0.10594336072818758
15/07/2016,0.12587667,0.12587667040456368
18/07/2016,0.101686836,0.10168683613131678
19/07/2016,0.150797167,0.1507971673020485
20/07/2016,0.1358344,0.1358344003651332
21/07/2016,0.163459657,0.16345965684394465
22/07/2016,0.184250915,0.1842509150654853
25/07/2016,0.187042628,0.18704262802883143
26/07/2016,0.195737584,0.1957375835836475
27/07/2016,0.236806984,0.2368069844412671
28/07/2016,0.216270169,0.21627016899766183
29/07/2016,0.201923964,0.20192396402288326
01/08/2016,0.173734439,0.17373443914137024
02/08/2016,0.205100895,0.20510089453238595
03/08/2016,0.188149279,0.18814927865206627
04/08/2016,0.150552924,0.15055292446256352
05/08/2016,0.145169622,0.14516962192416227
08/08/2016,0.089775771,0.089775771
09/08/2016,0.064761066,0.064761066
10/08/2016,0.054421506,0.054421506
11/08/2016,0.07480036,0.07480036
12/08/2016,0.106263806,0.10626380620255303
15/08/2016,0.093292093,0.093292093
16/08/2016,0.137746293,0.13774629313257308
17/08/2016,0.140921538,0.1409215376158175
18/08/2016,0.173942166,0.17394216640329296
19/08/2016,0.185039228,0.1850392279887181
22/08/2016,0.160838286,0.16083828614570853
23/08/2016,0.141146124,0.1411461240639548
24/08/2016,0.103171764,0.10317176438850162
25/08/2016,0.077385802,0.077385802
26/08/2016,0.095805521,0.095805521
29/08/2016,0.112159017,0.11215901733626554
30/08/2016,0.131005508,0.13100550827817226
31/08/2016,0.153502583,0.15350258311138096
01/09/2016,0.157787512,0.15778751222951484
02/09/2016,0.231374556,0.23137455595575565
06/09/2016,0.186110936,0.18611093641136692
07/09/2016,0.178276096,0.17827609553270848
08/09/2016,0.185849493,0.18584949298714384
09/09/2016,0.058041687,0.058041687
12/09/2016,0.1092149,0.10921490013671195
13/09/2016,-0.027759438,-0.027759438
14/09/2016,0.04195997,0.04195997
15/09/2016,0.086662375,0.086662375
16/09/2016,0.13332415,0.1333241504807408
19/09/2016,0.096304344,0.096304344
20/09/2016,0.085821515,0.085821515
21/09/2016,0.159580546,0.15958054624272489
22/09/2016,0.180246162,0.18024616168084917
23/09/2016,0.168698535,0.16869853535637216
26/09/2016,0.100190983,0.10019098340332286
27/09/2016,0.14329759,0.1432975897521039
28/09/2016,0.143102814,0.14310281395246663
29/09/2016,0.07726287,0.07726287
30/09/2016,0.114735112,0.1147351121926447
03/10/2016,0.047370205,0.047370204741207254
04/10/2016,0.046152591,0.046152591
05/10/2016,0.062529556,0.062529556
06/10/2016,0.051934783,0.051934783184190696
07/10/2016,0.097166315,0.097166315
10/10/2016,0.090954779,0.090954779
11/10/2016,0.035856744,0.035856744
12/10/2016,0.029737853,0.029737853
13/10/2016,-0.005606682,-0.005606682
14/10/2016,0.03140641,0.031406409550235374
17/10/2016,0.0062228,0.0062228
18/10/2016,0.042495177,0.042495177
19/10/2016,0.04157709,0.04157709
20/10/2016,0.081600836,0.081600836
21/10/2016,0.104092218,0.10409221777026449
24/10/2016,0.066170728,0.066170728
25/10/2016,0.015677764,0.015677764263090865
26/10/2016,-0.001649611,-0.001649611
27/10/2016,-0.025992077,-0.025992077
28/10/2016,-0.083178901,-0.083178901
31/10/2016,-0.143181111,-0.143181111
01/11/2016,-0.209223323,-0.209223323
02/11/2016,-0.25171102,-0.25171102
03/11/2016,-0.41601035,-0.41601035
04/11/2016,-0.485609741,-0.485609741
07/11/2016,-0.376912208,-0.376912208
08/11/2016,-0.362393408,-0.362393408
09/11/2016,-0.15601736,-0.15601736
10/11/2016,-0.048825562,-0.048825562
11/11/2016,-0.00462315,-0.00462315
14/11/2016,0.061291811,0.061291811
15/11/2016,0.051177049,0.051177049
16/11/2016,0.064322255,0.064322255
17/11/2016,0.064426893,0.064426893
18/11/2016,0.141476255,0.14147625485776744
21/11/2016,0.130146518,0.1301465178728985
22/11/2016,0.13485076,0.13485075969649118
23/11/2016,0.131871394,0.13187139379490054
25/11/2016,0.163168303,0.16316830274313995
28/11/2016,0.153145197,0.15314519733424534
29/11/2016,0.179926721,0.17992672130588652
30/11/2016,0.142439189,0.14243918887489995
01/12/2016,0.134263366,0.1342633658419469
02/12/2016,0.162689362,0.16268936182128602
05/12/2016,0.217264261,0.2172642605536191
06/12/2016,0.209025488,0.20902548832938422
07/12/2016,0.13235185,0.13235184972789302
08/12/2016,0.150447613,0.15044761346775437
09/12/2016,0.155641714,0.15564171386094952
12/12/2016,0.114079811,0.11407981068417247
13/12/2016,0.095587588,0.095587588
14/12/2016,0.062866193,0.062866193
15/12/2016,0.086205758,0.086205758
16/12/2016,0.143834448,0.14383444823798314
19/12/2016,0.104638088,0.10463808766140206
20/12/2016,0.111518262,0.11151826175439818
21/12/2016,0.123473975,0.12347397531987134
22/12/2016,0.14575952,0.14575951995687061
23/12/2016,0.135444031,0.13544403062064264
27/12/2016,0.088146093,0.088146093
28/12/2016,0.071139753,0.071139753
29/12/2016,0.078541974,0.078541974
30/12/2016,0.105393852,0.10539385155918503
03/01/2017,0.062632074,0.062632074
04/01/2017,0.017157642,0.017157642
05/01/2017,0.010500647,0.010500647005607088
06/01/2017,-0.003275352,-0.003275352
09/01/2017,-0.016365616,-0.016365616
10/01/2017,0.003579663,0.003579663
11/01/2017,0.003591969,0.003591969
12/01/2017,0.021253447,0.021253447351789256
13/01/2017,0.058056829,0.058056829
17/01/2017,0.052687238,0.052687238
18/01/2017,0.002014499,0.002014499
19/01/2017,-0.045997848,-0.045997848
20/01/2017,0.009768239,0.009768239
23/01/2017,-0.04025889,-0.04025889
24/01/2017,-0.116938665,-0.116938665
25/01/2017,-0.159786751,-0.159786751
26/01/2017,-0.121277208,-0.121277208
27/01/2017,-0.06476138,-0.06476138
30/01/2017,-0.098167269,-0.098167269
31/01/2017,-0.098153566,-0.098153566
01/02/2017,-0.128143051,-0.128143051
02/02/2017,-0.143186248,-0.143186248
03/02/2017,-0.137034952,-0.137034952
06/02/2017,-0.150940356,-0.150940356
07/02/2017,-0.155821195,-0.155821195
08/02/2017,-0.139268269,-0.139268269
09/02/2017,-0.143633225,-0.143633225
10/02/2017,-0.164375112,-0.164375112
13/02/2017,-0.210235049,-0.210235049
14/02/2017,-0.266484614,-0.266484614
15/02/2017,-0.380609598,-0.380609598
16/02/2017,-0.330015897,-0.330015897
17/02/2017,-0.283525385,-0.283525385
21/02/2017,-0.297630972,-0.297630972
22/02/2017,-0.251138749,-0.251138749
23/02/2017,-0.214769028,-0.214769028
24/02/2017,-0.173357247,-0.173357247
27/02/2017,-0.250118041,-0.250118041
28/02/2017,-0.245068347,-0.245068347
01/03/2017,-0.276592381,-0.276592381
02/03/2017,-0.211534738,-0.211534738
03/03/2017,-0.194503476,-0.194503476
06/03/2017,-0.201868135,-0.201868135
07/03/2017,-0.218179127,-0.218179127
08/03/2017,-0.249249803,-0.249249803
09/03/2017,-0.255794569,-0.255794569
10/03/2017,-0.247364245,-0.247364245
13/03/2017,-0.243444354,-0.243444354
14/03/2017,-0.2820604,-0.2820604
15/03/2017,-0.291288657,-0.291288657
16/03/2017,-0.298834376,-0.298834376
17/03/2017,-0.299353585,-0.299353585
20/03/2017,-0.301371018,-0.301371018
21/03/2017,-0.318738416,-0.318738416
22/03/2017,-0.348716891,-0.348716891
23/03/2017,-0.372612238,-0.372612238
24/03/2017,-0.378672764,-0.378672764
27/03/2017,-0.386194208,-0.386194208
28/03/2017,-0.378301858,-0.378301858
29/03/2017,-0.411291947,-0.411291947
30/03/2017,-0.442511492,-0.442511492
31/03/2017,-0.466876054,-0.466876054
03/04/2017,-0.497009725,-0.497009725
04/04/2017,-0.49106846,-0.49106846
05/04/2017,-0.508638853,-0.508638853
06/04/2017,-0.534823004,-0.534823004
07/04/2017,-0.52955011,-0.52955011
10/04/2017,-0.570640104,-0.570640104
11/04/2017,-0.641528081,-0.641528081
12/04/2017,-0.659886827,-0.659886827
13/04/2017,-0.654594442,-0.654594442
17/04/2017,-0.615406121,-0.615406121
18/04/2017,-0.58703882,-0.58703882
19/04/2017,-0.612485094,-0.612485094
20/04/2017,-0.6038292,-0.6038292
21/04/2017,-0.617980721,-0.617980721
24/04/2017,-0.467248494,-0.467248494
25/04/2017,-0.478326266,-0.478326266
26/04/2017,-0.46175232,-0.46175232
27/04/2017,-0.437927992,-0.437927992
28/04/2017,-0.445578132,-0.445578132
01/05/2017,-0.452148696,-0.452148696
02/05/2017,-0.461632494,-0.461632494
03/05/2017,-0.440304608,-0.440304608
04/05/2017,-0.440567645,-0.440567645
05/05/2017,-0.443983264,-0.443983264
08/05/2017,-0.406343928,-0.406343928
09/05/2017,-0.410809513,-0.410809513
10/05/2017,-0.399553554,-0.399553554
11/05/2017,-0.395870797,-0.395870797
12/05/2017,-0.340787929,-0.340787929
15/05/2017,-0.347019281,-0.347019281
16/05/2017,-0.330346189,-0.330346189
17/05/2017,-0.455513783,-0.455513783
18/05/2017,-0.421919608,-0.421919608
19/05/2017,-0.333554745,-0.333554745
22/05/2017,-0.309911753,-0.309911753
23/05/2017,-0.321337502,-0.321337502
24/05/2017,-0.319905121,-0.319905121
25/05/2017,-0.335966595,-0.335966595
26/05/2017,-0.296920585,-0.296920585
30/05/2017,-0.287075875,-0.287075875
31/05/2017,-0.292052174,-0.292052174
01/06/2017,-0.292003497,-0.292003497
02/06/2017,-0.30152653,-0.30152653
05/06/2017,-0.294689911,-0.294689911
06/06/2017,-0.281712398,-0.281712398
07/06/2017,-0.29744142,-0.29744142
08/06/2017,-0.312561419,-0.312561419
09/06/2017,-0.331250061,-0.331250061
12/06/2017,-0.32972591,-0.32972591
13/06/2017,-0.321682655,-0.321682655
14/06/2017,-0.32289112,-0.32289112
15/06/2017,-0.333691993,-0.333691993
16/06/2017,-0.296543712,-0.296543712
19/06/2017,-0.369019169,-0.369019169
20/06/2017,-0.378346113,-0.378346113
21/06/2017,-0.37742978,-0.37742978
22/06/2017,-0.383049187,-0.383049187
23/06/2017,-0.368465483,-0.368465483
26/06/2017,-0.381281551,-0.381281551
27/06/2017,-0.398051429,-0.398051429
28/06/2017,-0.370880424,-0.370880424
29/06/2017,-0.422137743,-0.422137743
30/06/2017,-0.377712931,-0.377712931
03/07/2017,-0.389427189,-0.389427189
05/07/2017,-0.379713641,-0.379713641
06/07/2017,-0.425877917,-0.425877917
07/07/2017,-0.36315844,-0.36315844
10/07/2017,-0.387782603,-0.387782603
11/07/2017,-0.414295787,-0.414295787
12/07/2017,-0.408854908,-0.408854908
13/07/2017,-0.416447623,-0.416447623
14/07/2017,-0.44738299,-0.44738299
17/07/2017,-0.447377245,-0.447377245
18/07/2017,-0.444954867,-0.444954867
19/07/2017,-0.47192399,-0.47192399
20/07/2017,-0.479446097,-0.479446097
21/07/2017,-0.466714913,-0.466714913
24/07/2017,-0.487458647,-0.487458647
25/07/2017,-0.514833052,-0.514833052
26/07/2017,-0.535453443,-0.535453443
27/07/2017,-0.57766656,-0.57766656
28/07/2017,-0.562989846,-0.562989846
31/07/2017,-0.567393087,-0.567393087
01/08/2017,-0.59737847,-0.59737847
02/08/2017,-0.578122824,-0.578122824
03/08/2017,-0.54611043,-0.54611043
04/08/2017,-0.50354097,-0.50354097
07/08/2017,-0.520853773,-0.520853773
08/08/2017,-0.515791437,-0.515791437
09/08/2017,-0.491682183,-0.491682183
10/08/2017,-0.618668517,-0.618668517
11/08/2017,-0.526192171,-0.526192171
14/08/2017,-0.50339948,-0.50339948
15/08/2017,-0.512074529,-0.512074529
16/08/2017,-0.523998689,-0.523998689
17/08/2017,-0.599577682,-0.599577682
18/08/2017,-0.538710107,-0.538710107
21/08/2017,-0.493029234,-0.493029234
22/08/2017,-0.464019595,-0.464019595
23/08/2017,-0.445221638,-0.445221638
24/08/2017,-0.434721668,-0.434721668
25/08/2017,-0.371049965,-0.371049965
28/08/2017,-0.385032634,-0.385032634
29/08/2017,-0.38666785,-0.38666785
30/08/2017,-0.342131643,-0.342131643
31/08/2017,-0.304572024,-0.304572024
01/09/2017,-0.312552495,-0.312552495
05/09/2017,-0.352370302,-0.352370302
06/09/2017,-0.28828416,-0.28828416
07/09/2017,-0.284191196,-0.284191196
08/09/2017,-0.270726525,-0.270726525
11/09/2017,-0.253204827,-0.253204827
12/09/2017,-0.265187859,-0.265187859
13/09/2017,-0.308131617,-0.308131617
14/09/2017,-0.30321761,-0.30321761
15/09/2017,-0.293321508,-0.293321508
18/09/2017,-0.316749182,-0.316749182
19/09/2017,-0.311690416,-0.311690416
20/09/2017,-0.333214099,-0.333214099
21/09/2017,-0.306446428,-0.306446428
22/09/2017,-0.260960983,-0.260960983
25/09/2017,-0.280381979,-0.280381979
26/09/2017,-0.276740555,-0.276740555
27/09/2017,-0.285941038,-0.285941038
28/09/2017,-0.278201597,-0.278201597
29/09/2017,-0.301067212,-0.301067212
02/10/2017,-0.34753595,-0.34753595
03/10/2017,-0.370409262,-0.370409262
04/10/2017,-0.381881695,-0.381881695
05/10/2017,-0.416001661,-0.416001661
06/10/2017,-0.391354931,-0.391354931
09/10/2017,-0.405282135,-0.405282135
10/10/2017,-0.398046857,-0.398046857
11/10/2017,-0.390167413,-0.390167413
12/10/2017,-0.37838418,-0.37838418
13/10/2017,-0.378597839,-0.378597839
16/10/2017,-0.401855909,-0.401855909
17/10/2017,-0.424764254,-0.424764254
18/10/2017,-0.408372336,-0.408372336
19/10/2017,-0.409840743,-0.409840743
20/10/2017,-0.430523538,-0.430523538
23/10/2017,-0.452013103,-0.452013103
24/10/2017,-0.48863682,-0.48863682
25/10/2017,-0.48454961,-0.48454961
26/10/2017,-0.501896559,-0.501896559
27/10/2017,-0.458837179,-0.458837179
30/10/2017,-0.468974657,-0.468974657
31/10/2017,-0.466272598,-0.466272598
01/11/2017,-0.475252956,-0.475252956
02/11/2017,-0.420152866,-0.420152866
03/11/2017,-0.38252944,-0.38252944
06/11/2017,-0.394114052,-0.394114052
07/11/2017,-0.374821352,-0.374821352
08/11/2017,-0.348073055,-0.348073055
09/11/2017,-0.348307357,-0.348307357
10/11/2017,-0.303801276,-0.303801276
13/11/2017,-0.30349756,-0.30349756
14/11/2017,-0.266709197,-0.266709197
15/11/2017,-0.308174521,-0.308174521
16/11/2017,-0.289716271,-0.289716271
17/11/2017,-0.260051584,-0.260051584
20/11/2017,-0.271820924,-0.271820924
21/11/2017,-0.302003645,-0.302003645
22/11/2017,-0.293295856,-0.293295856
24/11/2017,-0.309251926,-0.309251926
27/11/2017,-0.308035621,-0.308035621
28/11/2017,-0.357095388,-0.357095388
29/11/2017,-0.314419881,-0.314419881
30/11/2017,-0.396465249,-0.396465249
01/12/2017,-0.387187995,-0.387187995
04/12/2017,-0.428830102,-0.428830102
05/12/2017,-0.371511835,-0.371511835
06/12/2017,-0.364505484,-0.364505484
07/12/2017,-0.344769642,-0.344769642
08/12/2017,-0.354670905,-0.354670905
11/12/2017,-0.376002916,-0.376002916
12/12/2017,-0.373036126,-0.373036126
13/12/2017,-0.369238807,-0.369238807
14/12/2017,-0.357867036,-0.357867036
15/12/2017,-0.360052397,-0.360052397
18/12/2017,-0.392160325,-0.392160325
19/12/2017,-0.395996325,-0.395996325
20/12/2017,-0.399701792,-0.399701792
21/12/2017,-0.367892961,-0.367892961
22/12/2017,-0.337815755,-0.337815755
26/12/2017,-0.347768252,-0.347768252
27/12/2017,-0.358158158,-0.358158158
28/12/2017,-0.341630695,-0.341630695
29/12/2017,-0.353177563,-0.353177563
02/01/2018,-0.36308399,-0.36308399
03/01/2018,-0.404082325,-0.404082325
04/01/2018,-0.421628996,-0.421628996
05/01/2018,-0.438350741,-0.438350741
08/01/2018,-0.455039411,-0.455039411
09/01/2018,-0.471607832,-0.471607832
10/01/2018,-0.476940123,-0.476940123
11/01/2018,-0.509772252,-0.509772252
12/01/2018,-0.532253977,-0.532253977
16/01/2018,-0.516093689,-0.516093689
17/01/2018,-0.534914763,-0.534914763
18/01/2018,-0.527647693,-0.527647693
19/01/2018,-0.490046289,-0.490046289
22/01/2018,-0.490017504,-0.490017504
23/01/2018,-0.471866011,-0.471866011
24/01/2018,-0.468437347,-0.468437347
25/01/2018,-0.456243232,-0.456243232
26/01/2018,-0.462051986,-0.462051986
29/01/2018,-0.525750683,-0.525750683
30/01/2018,-0.498540521,-0.498540521
31/01/2018,-0.483010781,-0.483010781
01/02/2018,-0.518597035,-0.518597035
02/02/2018,-0.642202463,-0.642202463
05/02/2018,-2.577229673,-2.577229673
06/02/2018,-1.704475559,-1.704475559
07/02/2018,-0.812377979,-0.812377979
08/02/2018,-1.757868726,-1.757868726
09/02/2018,-1.127855538,-1.127855538
12/02/2018,-0.770056338,-0.770056338
13/02/2018,-0.715068163,-0.715068163
14/02/2018,-0.459091364,-0.459091364
15/02/2018,-0.48231457,-0.48231457
16/02/2018,-0.502730388,-0.502730388
20/02/2018,-0.53204811,-0.53204811
21/02/2018,-0.457842269,-0.457842269
22/02/2018,-0.477855121,-0.477855121
23/02/2018,-0.436219024,-0.436219024
26/02/2018,-0.474477916,-0.474477916
27/02/2018,-0.483906649,-0.483906649
28/02/2018,-0.49901971,-0.49901971
01/03/2018,-0.517280206,-0.517280206
02/03/2018,-0.430317897,-0.430317897
05/03/2018,-0.422482925,-0.422482925
06/03/2018,-0.310904792,-0.310904792
07/03/2018,-0.2591713,-0.2591713
08/03/2018,-0.229841418,-0.229841418
09/03/2018,-0.259390437,-0.259390437
12/03/2018,-0.240077615,-0.240077615
13/03/2018,-0.254439702,-0.254439702
14/03/2018,-0.182239497,-0.182239497
15/03/2018,-0.115024734,-0.115024734
16/03/2018,-0.115199446,-0.115199446
19/03/2018,-0.321976786,-0.321976786
20/03/2018,-0.313114692,-0.313114692
21/03/2018,-0.315849632,-0.315849632
22/03/2018,-0.676235726,-0.676235726
23/03/2018,-0.776921624,-0.776921624
26/03/2018,-0.43221484,-0.43221484
27/03/2018,-0.46360472,-0.46360472
28/03/2018,-0.388256989,-0.388256989
29/03/2018,-0.285854201,-0.285854201
02/04/2018,-0.474323521,-0.474323521
03/04/2018,-0.424548049,-0.424548049
04/04/2018,-0.417714259,-0.417714259
05/04/2018,-0.349244641,-0.349244641
06/04/2018,-0.411295997,-0.411295997
09/04/2018,-0.487643716,-0.487643716
10/04/2018,-0.382807833,-0.382807833
11/04/2018,-0.331676942,-0.331676942
12/04/2018,-0.273944515,-0.273944515
13/04/2018,-0.279171237,-0.279171237
16/04/2018,-0.286973742,-0.286973742
17/04/2018,-0.335791985,-0.335791985
18/04/2018,-0.351393506,-0.351393506
19/04/2018,-0.367383375,-0.367383375
20/04/2018,-0.386216014,-0.386216014
23/04/2018,-0.39564826,-0.39564826
24/04/2018,-0.4506649,-0.4506649
25/04/2018,-0.44000607,-0.44000607
26/04/2018,-0.401534794,-0.401534794
27/04/2018,-0.321819058,-0.321819058
30/04/2018,-0.318374461,-0.318374461
01/05/2018,-0.334497402,-0.334497402
02/05/2018,-0.344692653,-0.344692653
03/05/2018,-0.376174413,-0.376174413
04/05/2018,-0.336782927,-0.336782927
07/05/2018,-0.335471096,-0.335471096
08/05/2018,-0.36076429,-0.36076429
09/05/2018,-0.337156582,-0.337156582
10/05/2018,-0.378966831,-0.378966831
11/05/2018,-0.373980128,-0.373980128
14/05/2018,-0.443957083,-0.443957083
15/05/2018,-0.459599752,-0.459599752
16/05/2018,-0.445217609,-0.445217609
17/05/2018,-0.440921757,-0.440921757
18/05/2018,-0.38927552,-0.38927552
21/05/2018,-0.451761705,-0.451761705
22/05/2018,-0.40679696,-0.40679696
23/05/2018,-0.392301933,-0.392301933
24/05/2018,-0.373390233,-0.373390233
25/05/2018,-0.380211838,-0.380211838
29/05/2018,-0.470035977,-0.470035977
30/05/2018,-0.362221188,-0.362221188
31/05/2018,-0.340506442,-0.340506442
01/06/2018,-0.361318393,-0.361318393
04/06/2018,-0.37107001,-0.37107001
05/06/2018,-0.375451916,-0.375451916
06/06/2018,-0.387223286,-0.387223286
07/06/2018,-0.389207139,-0.389207139
08/06/2018,-0.386867868,-0.386867868
11/06/2018,-0.385294301,-0.385294301
12/06/2018,-0.366356935,-0.366356935
13/06/2018,-0.373610072,-0.373610072
14/06/2018,-0.348384474,-0.348384474
15/06/2018,-0.272528338,-0.272528338
18/06/2018,-0.292419517,-0.292419517
19/06/2018,-0.281597228,-0.281597228
20/06/2018,-0.286108756,-0.286108756
21/06/2018,-0.374143838,-0.374143838
22/06/2018,-0.28842169,-0.28842169
25/06/2018,-0.416055909,-0.416055909
26/06/2018,-0.37715748,-0.37715748
27/06/2018,-0.442028169,-0.442028169
28/06/2018,-0.36746466,-0.36746466
29/06/2018,-0.292518355,-0.292518355
02/07/2018,-0.27514943,-0.27514943
03/07/2018,-0.290864392,-0.290864392
05/07/2018,-0.29924923,-0.29924923
06/07/2018,-0.248182423,-0.248182423
09/07/2018,-0.330691883,-0.330691883
10/07/2018,-0.360212107,-0.360212107
11/07/2018,-0.385034989,-0.385034989
12/07/2018,-0.370869888,-0.370869888
13/07/2018,-0.367712578,-0.367712578
16/07/2018,-0.380097719,-0.380097719
17/07/2018,-0.355877188,-0.355877188
18/07/2018,-0.345740823,-0.345740823
19/07/2018,-0.355837189,-0.355837189
20/07/2018,-0.310630126,-0.310630126
23/07/2018,-0.334971921,-0.334971921
24/07/2018,-0.360632922,-0.360632922
25/07/2018,-0.402848305,-0.402848305
26/07/2018,-0.3809222,-0.3809222
27/07/2018,-0.397211346,-0.397211346
30/07/2018,-0.410384989,-0.410384989
31/07/2018,-0.346096111,-0.346096111
01/08/2018,-0.356395294,-0.356395294
02/08/2018,-0.335325925,-0.335325925
03/08/2018,-0.343677373,-0.343677373
06/08/2018,-0.373165741,-0.373165741
07/08/2018,-0.396843357,-0.396843357
08/08/2018,-0.374861768,-0.374861768
09/08/2018,-0.380042498,-0.380042498
10/08/2018,-0.389679887,-0.389679887
13/08/2018,-0.392859885,-0.392859885
14/08/2018,-0.380256081,-0.380256081
15/08/2018,-0.429422355,-0.429422355
16/08/2018,-0.402435219,-0.402435219
17/08/2018,-0.373272395,-0.373272395
20/08/2018,-0.39352523,-0.39352523
21/08/2018,-0.402246395,-0.402246395
22/08/2018,-0.3663743,-0.3663743
23/08/2018,-0.351244527,-0.351244527
24/08/2018,-0.363618297,-0.363618297
27/08/2018,-0.372254992,-0.372254992
28/08/2018,-0.354121603,-0.354121603
29/08/2018,-0.339299126,-0.339299126
30/08/2018,-0.336075853,-0.336075853
31/08/2018,-0.317283507,-0.317283507
04/09/2018,-0.34089195,-0.34089195
05/09/2018,-0.317587691,-0.317587691
06/09/2018,-0.340216729,-0.340216729
07/09/2018,-0.298438951,-0.298438951
10/09/2018,-0.285698611,-0.285698611
11/09/2018,-0.296744948,-0.296744948
12/09/2018,-0.340298872,-0.340298872
13/09/2018,-0.368367731,-0.368367731
14/09/2018,-0.382339579,-0.382339579
17/09/2018,-0.444828238,-0.444828238
18/09/2018,-0.417748229,-0.417748229
19/09/2018,-0.401359041,-0.401359041
20/09/2018,-0.433833145,-0.433833145
21/09/2018,-0.388318681,-0.388318681
24/09/2018,-0.420972319,-0.420972319
25/09/2018,-0.415073241,-0.415073241
26/09/2018,-0.416931518,-0.416931518
27/09/2018,-0.404292655,-0.404292655
28/09/2018,-0.37954897,-0.37954897
01/10/2018,-0.41727948,-0.41727948
02/10/2018,-0.425226951,-0.425226951
03/10/2018,-0.422921591,-0.422921591
04/10/2018,-0.489364783,-0.489364783
