This file contains the VIX futures returns used in the paper 'Risk Premia and the VIX Term Structure' by Travis Johnson
The dates are in YYYYMMDD format
r_K^{VIX fut.} gives the daily return of a constant-maturity VIX futures strategy with target maturity K months
Returns are in percent

Date,r_1^{VIX fut.},r_2^{VIX fut.},r_3^{VIX fut.},r_4^{VIX fut.},r_5^{VIX fut.},r_6^{VIX fut.}
20121023, 10.663, 12.114, 6.732, 9.096, 5.043, 5.043
20121024, -2.315, -2.131, -0.968, -2.126, -1.369, -1.235
20121025, -2.302, -1.156, -1.320, -1.385, 0.604, 0.286
20121026, -0.243, 0.000, 0.293, -0.870, 0.000, 1.024
20121031, 3.738, 4.255, 3.436, 3.060, 0.245, -0.535
20121101, -9.962, -9.616, -8.419, -7.765, -6.769, -4.929
20121102, 4.801, 3.614, 4.852, 5.036, 3.488, 2.094
20121105, 1.656, 2.010, 1.292, 1.862, 2.203, 1.745
20121106, -5.000, -4.482, -4.069, -5.656, -2.524, -3.477
20121107, 9.003, 9.440, 6.259, 9.197, 5.709, 2.828
20121108, -1.375, -1.773, 0.000, -1.451, 1.763, 0.500
20121109, 1.166, 1.454, 1.552, 1.536, 4.219, 4.505
20121112, -6.960, -7.652, -4.588, -4.690, -7.556, -2.849
20121113, -0.832, -0.957, -0.848, 0.467, 1.604, -1.610
20121114, 4.581, 4.915, 3.256, 3.296, 2.628, 3.362
20121115, 0.846, 0.882, 0.934, 0.934, -2.375, 0.109
20121116, -5.341, -5.341, -3.636, -3.636, -5.801, -3.831
20121119, -9.256, -9.256, -6.243, -6.243, -6.196, -6.201
20121120, -1.205, -3.692, -2.885, -4.255, -4.255, -2.480
20121121, 0.387, 1.966, 1.999, 1.594, 1.594, 0.519
20121123, -2.167, -2.983, -1.793, 1.662, 1.662, -6.780
20121126, -2.963, -2.686, -2.641, -5.715, -0.806, -0.828
20121127, 2.894, 2.219, 1.424, 3.406, 1.675, -0.901
20121128, -3.455, -2.935, -3.677, -3.563, -3.587, 2.634
20121129, -1.677, -1.764, -1.353, -1.258, -2.200, -4.990
20121130, 1.336, 0.896, 1.269, 0.624, -1.187, 4.082
20121203, 4.034, 3.360, 2.983, 0.707, 4.588, 0.793
20121204, 1.021, 1.198, 0.224, 2.591, 1.081, 1.355
20121205, -2.972, -3.065, -3.353, -4.363, -2.938, -4.264
20121206, 1.743, 1.765, 1.814, 1.447, -0.534, 0.557
20121207, -2.275, -2.292, -1.416, -1.520, -0.576, -4.368
20121210, -1.159, -1.159, -1.147, -1.232, -1.109, -2.559
20121211, -3.290, -3.164, -3.179, -2.941, -2.458, -1.475
20121212, 4.023, 3.784, 3.262, 3.795, 3.015, -1.921
20121213, 0.669, 1.234, 1.730, 1.092, 0.420, 7.006
20121214, -0.856, -0.856, -2.143, 2.048, 0.749, -2.919
20121217, -4.025, -4.042, -4.042, -3.436, -4.836, -5.430
20121218, -2.243, -2.693, -2.733, -2.733, -2.576, -4.141
20121219, 5.520, 5.858, 5.119, 5.119, 3.688, 8.576
20121220, 2.032, 1.233, 3.065, 3.065, 2.568, -0.713
20121221, 3.556, 2.081, 0.737, 0.737, 8.024, 8.024
20121224, 2.179, 3.001, 3.530, 3.530, -2.925, -2.925
20121226, 3.930, 3.568, 3.825, 2.760, 1.959, 6.766
20121227, -1.408, -0.923, 1.500, -0.339, -2.190, -5.097
20121228, 14.963, 15.149, 13.737, 11.942, 11.058, 4.047
20121231, -18.016, -18.061, -17.662, -12.137, -13.008, -1.621
20130102, -10.244, -10.244, -7.761, -9.277, -8.333, -12.465
20130103, 1.544, 1.544, -0.201, 1.194, 2.765, -0.322
20130104, -1.793, -1.793, 0.382, -2.942, 2.058, 2.188
20130107, -1.795, -1.795, -2.015, 0.293, -0.848, 2.159
20130108, 0.062, 0.062, 0.150, 0.000, -0.894, -3.831
20130109, -0.414, -0.414, 1.612, -1.725, 3.343, 2.045
20130110, -1.943, -1.943, -1.175, 1.113, -7.653, 3.433
20130111, -0.628, -0.628, -1.007, -1.407, 6.022, -3.990
20130114, -0.180, -0.180, -3.015, 0.784, -4.966, 0.502
20130115, -0.940, -0.940, -0.998, -1.869, 2.782, 0.000
20130116, -1.867, -1.867, -0.553, -0.662, -2.542, -1.234
20130117, 1.173, -0.987, -0.987, 0.222, 2.549, -0.178
20130118, -6.451, -4.741, -4.741, -3.362, -6.229, -2.374
20130122, -4.275, -6.991, -6.991, -4.619, -5.858, -7.249
20130123, -2.438, -3.113, -2.617, 0.072, 1.513, -1.894
20130124, 1.414, 1.358, -1.168, -0.336, -0.336, -0.321
20130125, 0.850, 0.983, 0.171, -0.673, -0.673, -0.644
20130128, 2.812, 1.395, 2.315, 0.677, 0.677, 3.293
20130129, -3.289, -3.245, -2.846, -1.338, -2.676, -3.437
20130130, 6.878, 7.243, 5.357, 5.053, 2.401, 4.830
20130131, -1.027, -0.995, 0.207, 1.908, 0.669, 0.616
20130201, -3.125, -2.312, -3.026, -5.226, -0.332, -0.306
20130204, 4.997, 3.783, 3.837, 3.560, 2.278, -0.578
20130205, -3.448, -2.423, -1.305, -0.639, -1.859, 0.860
20130206, -1.650, -1.958, -0.944, -0.963, 0.235, -3.514
20130207, -0.115, 0.288, -0.997, 0.543, -1.861, -0.315
20130208, -2.137, -2.137, -1.243, -3.630, -0.119, -0.406
20130211, -0.316, -0.316, -1.970, -0.464, -2.868, -2.434
20130212, -1.188, -1.188, -0.329, 0.500, -0.683, -1.811
20130213, -0.490, -0.490, 0.009, 1.479, 2.720, 3.195
20130214, -1.497, -1.497, -0.658, -2.236, -1.143, -1.938
20130215, -0.298, -0.298, -0.964, -1.927, 0.337, 0.324
20130219, -4.099, -4.099, -4.967, -6.005, -5.937, -2.906
20130220, 10.647, 10.647, 8.891, 8.891, 6.517, 5.120
20130221, 0.671, 0.724, 2.027, 0.994, 0.994, 3.170
20130222, -4.037, -3.544, -1.927, -2.996, 0.516, -5.788
20130225, 17.748, 15.014, 9.261, 13.744, 6.876, 8.645
20130226, -2.768, -1.546, 1.493, -2.071, 1.234, -1.660
20130227, -8.962, -8.593, -5.574, -6.619, -6.820, -1.858
20130228, 4.491, 4.844, 0.667, 4.473, 2.843, 1.634
20130301, 1.529, 1.358, 4.189, 0.617, 0.604, 0.642
20130304, -7.716, -7.435, -8.037, -6.567, -1.801, -5.167
20130305, -2.431, -2.184, -1.283, 1.388, -1.220, -2.676
20130306, 0.462, 0.000, 0.556, -2.068, 0.308, 5.453
20130307, -2.540, -2.076, -2.694, -2.741, -1.211, -1.602
20130308, -1.673, -1.211, -0.331, 0.553, -0.622, 0.954
20130311, -4.807, -4.672, -5.978, -3.415, -2.741, -0.326
20130312, 2.307, 2.600, 2.802, 1.033, 0.961, 0.979
20130313, -0.987, -0.859, 0.340, -0.498, 0.634, 0.645
20130314, -1.067, -0.688, -1.160, 1.316, -1.807, -2.139
20130315, 0.691, 0.691, 0.683, 0.672, 1.509, 1.845
20130318, 4.911, 4.911, 5.225, 2.000, 3.582, -0.195
20130319, 0.000, 0.000, -1.843, 1.057, -0.789, -1.120
20130320, -5.724, -5.724, -2.352, -3.030, -2.488, -0.323
20130321, 2.988, 1.333, 1.333, 2.044, 3.327, 1.434
20130322, -0.996, -1.735, -1.735, -1.017, -0.763, -0.763
20130325, -1.635, -1.333, 0.070, 0.070, 0.550, 0.550
20130326, -2.162, -1.678, -1.623, -0.619, -3.339, 1.669
20130327, 1.220, 0.681, 1.306, 0.311, 0.328, 0.312
20130328, -1.183, -0.988, -1.577, 0.310, 0.327, 0.311
20130401, 1.272, 1.323, 0.035, -0.503, 2.975, 1.239
20130402, -3.748, -4.073, -2.288, -2.163, -3.459, -3.354
20130403, 4.854, 5.185, 1.001, 0.947, 0.976, 2.510
20130404, -2.036, -2.203, 0.554, -0.312, -0.322, -0.307
20130405, 0.182, -0.335, -0.865, -0.661, -0.932, 0.615
20130408, -3.652, -2.680, -2.108, -2.831, -4.176, -3.928
20130409, -0.344, -0.171, -0.670, 0.000, 0.253, -2.773
20130410, -3.662, -4.235, -3.186, -4.161, -1.344, 0.233
20130411, 0.122, 0.305, -1.190, 0.969, -2.270, -3.685
20130412, -3.034, -3.034, 0.413, -2.628, -3.001, -1.346
20130415, 20.665, 20.665, 10.801, 13.770, 15.733, 10.287
20130416, -12.575, -12.575, -6.808, -9.319, -11.538, -6.000
20130417, 12.644, 12.644, 9.078, 8.760, 9.485, 6.013
20130418, 4.574, 4.574, 4.607, 4.534, 8.009, 7.790
20130419, -7.744, -7.744, -6.454, -4.005, -6.845, -2.908
20130422, -4.065, -4.065, -5.077, -3.609, -2.715, -6.384
20130423, -4.902, -5.574, -1.929, -5.547, -4.069, -4.069
20130424, 0.661, 1.002, -1.947, -1.432, 0.000, 1.315
20130425, 0.996, 1.002, 0.323, 1.438, 0.000, 0.000
20130426, 0.072, 0.676, 0.156, 3.146, 3.019, -0.311
20130429, -0.335, -0.048, 0.312, -3.351, -1.926, 0.961
20130430, -1.756, -1.501, -0.766, 3.041, -0.962, 0.308
20130501, 4.464, 4.201, 2.891, 3.918, 5.150, 1.839
20130502, -3.581, -3.573, -1.872, -4.655, -2.129, -0.602
20130503, -1.895, -1.891, -1.270, -0.365, -4.010, 0.277
20130506, -2.256, -2.045, -2.755, -0.378, 2.145, -4.755
20130507, -0.347, -0.173, 0.132, -2.231, -3.347, 0.884
20130508, 1.227, 1.541, 0.986, 1.930, 0.659, 0.626
20130509, 1.562, 1.551, 1.951, 2.872, 4.040, 0.932
20130510, -1.942, -2.191, -1.029, -0.528, -1.660, 2.374
20130513, -0.487, 0.000, -0.349, -0.519, 0.638, 0.601
20130514, -0.424, -0.253, -0.965, -0.323, -0.316, -0.298
20130515, 0.752, 0.602, 1.603, -0.474, 0.633, -0.470
20130516, 1.403, 1.457, 0.638, -0.139, 0.943, -1.226
20130517, -1.691, -1.691, -1.555, -0.197, -2.300, -0.911
20130520, -0.071, -0.071, 0.358, 0.209, 2.340, -0.149
20130521, 1.987, 1.987, 1.291, 1.291, -0.775, 0.795
20130522, -0.648, -0.648, 0.705, 0.705, 0.691, -0.817
20130523, 1.277, 0.243, 2.581, 3.514, 3.514, -2.432
20130524, -0.034, 0.135, -2.239, -1.237, 0.000, 1.517
20130528, -1.781, -1.155, -0.628, 0.334, -0.886, -2.315
20130529, 1.012, 0.675, -0.314, -1.189, 0.000, 0.000
20130530, 0.307, 1.108, 1.236, -0.585, 1.527, 0.283
20130531, 3.998, 3.865, 4.000, 3.930, 4.452, 1.975
20130603, -0.542, -1.180, -0.851, -0.837, -0.583, 0.553
20130604, 0.606, 0.719, 0.299, 0.295, 0.281, 0.275
20130605, 4.584, 3.894, 3.705, 3.646, 1.400, 2.729
20130606, -2.706, -2.961, -1.918, -2.646, -0.552, -0.533
20130607, -2.988, -2.149, -2.716, -1.161, -1.917, -2.114
20130610, -1.212, -1.200, -0.718, -1.467, -1.413, -1.368
20130611, 6.088, 5.744, 3.916, 4.599, 5.034, 2.770
20130612, 5.935, 5.721, 4.187, 4.100, 2.994, 2.964
20130613, -5.175, -4.977, -1.546, -2.837, -1.125, -2.093
20130614, 3.504, 3.504, 2.535, 2.518, 1.679, 2.671
20130617, -2.810, -2.810, -2.293, -2.278, -2.018, -2.238
20130618, -0.843, -0.843, -1.819, -1.182, -0.268, -1.461
20130619, -0.550, -0.550, -0.346, 0.904, -1.379, 4.147
20130620, 11.610, 6.949, 6.949, 7.387, 7.381, 2.216
20130621, -3.049, 0.343, 0.343, -0.777, -1.364, -1.364
20130624, 5.888, 4.482, 7.157, 7.157, 5.308, 5.308
20130625, -3.122, -2.025, -2.920, -1.901, -0.243, -0.243
20130626, -2.775, -2.802, -1.736, -0.248, -3.325, 1.679
20130627, -3.278, -3.163, -3.530, -3.156, -0.459, -1.871
20130628, -0.813, -1.308, -0.264, 0.337, -1.554, -1.392
20130701, -2.270, -2.488, -3.360, -2.375, 0.569, -5.584
20130702, -0.167, -0.423, 0.545, 0.523, -2.551, 3.779
20130703, -1.352, -0.363, -0.812, -1.909, 0.775, -2.782
20130705, -6.293, -6.245, -4.186, -2.649, -5.652, -0.879
20130708, -3.896, -3.655, -5.735, -4.641, -3.843, -5.172
20130709, -0.988, -0.618, -0.150, -0.284, -2.206, -0.911
20130710, -1.751, -1.717, -2.096, -3.676, 4.238, -5.061
20130711, -2.003, -2.024, -1.090, -1.198, -5.029, -0.083
20130712, 1.088, 1.088, 0.187, 0.895, 1.949, 0.643
20130715, -3.073, -3.073, -2.566, -1.216, -3.050, 0.437
20130716, 2.832, 2.832, 2.351, 3.580, 2.515, 6.384
20130717, -3.900, -3.900, -3.057, -3.387, -2.595, -4.790
20130718, -1.093, -1.093, -0.686, 0.519, 0.718, -0.622
20130719, -3.749, -3.749, -3.252, -3.295, -2.871, 0.786
20130722, -1.285, -1.285, -2.317, -1.527, -2.522, -2.320
20130723, -0.340, 0.000, -0.618, -0.617, -0.617, 0.442
20130724, 0.996, 0.330, 0.311, 1.306, 1.306, -1.659
20130725, -2.013, -1.970, -1.855, -3.776, -3.776, -1.233
20130726, -0.341, -0.334, -0.315, 1.676, -2.003, -2.305
20130729, 1.268, 1.242, 0.000, -0.968, 2.447, -0.319
20130730, -2.170, -1.887, -1.696, -0.000, -2.263, 0.717
20130731, -2.527, -1.764, -1.796, -4.361, -0.908, -2.211
20130801, -2.198, -2.602, -2.382, -0.677, -2.959, -3.283
20130802, -3.061, -3.223, -1.991, -1.973, -3.035, -1.665
20130805, -1.014, -1.213, -2.126, -1.340, -1.372, -3.080
20130806, 2.727, 2.873, 3.164, 2.367, 2.422, 4.167
20130807, 1.247, 1.554, 1.388, 1.555, 1.340, 0.000
20130808, -1.686, -1.514, -0.984, -1.842, -0.665, 0.973
20130809, 2.323, 2.832, 0.954, 2.523, 1.337, 1.315
20130812, -1.369, -1.704, -0.682, 0.000, 0.950, -0.324
20130813, -0.943, -1.018, 0.328, 0.962, 0.065, 1.296
20130814, 1.722, 1.782, 1.305, 0.487, 2.520, 1.277
20130815, 4.408, 4.137, 3.822, 2.521, 1.660, 4.308
20130816, -0.962, -0.962, -0.928, -0.921, -0.931, -2.305
20130819, 2.364, 2.364, 0.971, 2.277, 2.091, -0.496
20130820, -1.881, -1.881, -1.508, -1.508, -1.526, -0.154
20130821, 2.823, 2.823, 3.256, 3.256, 1.106, 0.000
20130822, -3.978, -3.121, -4.198, -4.198, -3.365, -3.392
20130823, -1.539, -1.165, -0.618, -0.618, -0.638, -0.638
20130826, 4.048, 3.288, 2.173, 2.173, 3.960, 3.980
20130827, 8.171, 7.711, 7.879, 6.991, 7.143, 8.781
20130828, 0.698, 0.446, 0.000, 0.000, 0.000, -3.020
20130829, 0.000, -0.153, -0.261, 0.582, -0.624, 2.408
20130830, 0.956, 1.130, 1.656, 0.867, 3.247, -1.216
20130903, -3.329, -2.928, -2.487, -2.577, -3.650, -0.767
20130904, -0.713, -0.573, -0.081, -1.513, -0.576, -0.570
20130905, -1.247, -0.963, -1.515, 0.000, 0.000, 0.000
20130906, 0.588, 0.398, 2.091, 1.219, -0.836, 0.572
20130909, -4.083, -4.129, -4.555, -3.828, -1.789, -4.560
20130910, -3.021, -2.763, -1.468, -4.242, -5.691, -0.022
20130911, -3.728, -3.859, -3.554, -2.212, -2.191, -4.980
20130912, 0.552, 0.366, -0.882, 1.272, 0.320, 0.312
20130913, 0.036, 0.036, -0.311, -0.927, 0.000, 0.000
20130916, -1.617, -1.617, -1.247, -1.283, -0.125, -3.034
20130917, -0.643, -0.643, -1.338, -0.065, -2.060, 0.850
20130918, -4.782, -4.782, -2.549, -2.585, -2.585, -2.526
20130919, 0.319, -1.155, -1.155, 1.571, 1.798, 1.809
20130920, 1.684, 1.649, 1.649, -0.047, 0.395, 1.728
20130923, 2.238, 1.620, 1.620, 2.724, 0.970, 0.935
20130924, -1.735, -0.635, -1.767, -1.992, -0.616, -0.582
20130925, -0.075, -0.627, -0.504, 1.368, -1.352, 1.754
20130926, -1.629, -1.305, -2.427, -1.599, -1.566, -2.862
20130927, 4.060, 2.885, 3.302, 1.623, 4.319, 2.343
20130930, 4.141, 4.004, 3.810, 3.223, 1.826, 1.731
20131001, -4.308, -4.830, -3.177, -4.308, -1.787, -4.412
20131002, 5.020, 5.475, 2.205, 4.150, 1.515, 4.296
20131003, 4.457, 3.504, 4.318, 3.958, 2.706, 1.134
20131004, -2.594, -2.794, -3.521, -3.190, -0.870, -0.841
20131007, 8.993, 9.488, 7.367, 8.065, 5.556, 2.542
20131008, 4.400, 4.354, 3.345, 3.944, 3.871, 5.101
20131009, -2.372, -2.813, -0.227, -1.547, 0.493, -1.966
20131010, -10.963, -10.962, -8.938, -8.804, -7.575, -6.260
20131011, -2.590, -2.590, -3.009, -2.214, -4.228, -2.842
20131014, 1.543, 1.543, 1.886, 2.832, 2.830, 0.000
20131015, 4.239, 4.239, 3.030, 3.875, 2.789, 3.973
20131016, -10.968, -10.968, -7.891, -8.408, -7.427, -5.840
20131017, -6.564, -6.564, -8.452, -3.439, -2.263, -3.571
20131018, -1.240, -1.240, -2.429, -4.584, -2.336, -0.925
20131021, 1.754, 1.754, 2.716, 2.271, 0.000, 0.000
20131022, 0.000, 0.000, -0.082, -0.082, -0.642, -0.642
20131023, 0.659, 0.659, -0.070, 0.931, 2.194, 0.601
20131024, -1.621, -0.431, -0.986, -1.934, -1.829, -0.299
20131025, 0.343, 0.098, 0.663, -0.394, 2.161, 0.599
20131028, 0.293, -0.235, -0.364, 0.627, 0.607, 0.595
20131029, -0.507, 0.000, -0.656, 1.277, -1.152, 0.295
20131030, 0.581, 0.339, 0.976, -0.942, 0.304, 0.294
20131031, -0.336, -0.337, -0.953, -0.938, 1.441, 0.000
20131101, 0.024, 0.849, -0.293, 0.623, 0.597, -0.560
20131104, -3.355, -3.665, -3.236, -3.081, -3.964, -0.034
20131105, 0.516, 0.688, 0.674, 0.635, 0.615, 0.587
20131106, -1.866, -1.830, -1.336, -1.261, -0.137, -3.659
20131107, 3.419, 3.351, 2.931, 1.913, 0.758, 4.382
20131108, -3.942, -3.987, -3.157, -2.187, -3.175, -1.738
20131111, -1.190, -1.090, 0.675, -0.224, 3.092, 0.295
20131112, 0.348, 0.416, -0.499, 0.318, 0.302, -1.817
20131113, -0.961, -1.210, -0.489, -1.302, 0.903, 0.895
20131114, -0.533, -0.347, -1.290, 1.127, -1.953, 1.637
20131115, -1.856, -1.856, -0.676, -1.417, -0.304, -0.290
20131118, -0.292, -0.292, -1.938, 0.462, 0.367, -2.902
20131119, 1.399, 1.399, 2.571, 1.691, 0.604, 2.630
20131120, -2.415, -2.415, -2.666, -3.921, -2.721, -4.263
20131121, -3.177, -3.817, -3.817, -2.772, -2.772, -2.384
20131122, -0.846, -2.528, -2.402, -1.266, -1.236, -2.865
20131125, 0.197, -1.086, -1.020, -1.910, -1.653, -0.314
20131126, 0.503, -0.725, 0.000, 0.930, -0.317, -1.961
20131127, 0.712, 1.429, 0.000, -0.909, 1.325, 0.000
20131129, 0.615, 0.358, 0.340, 1.230, 0.000, 1.653
20131202, 1.785, 0.961, -0.338, 0.551, -1.589, -0.313
20131203, 2.251, 2.609, 2.569, 0.633, 2.532, 0.000
20131204, -1.808, -0.918, -0.328, 0.499, -0.617, -0.626
20131205, 1.412, 1.143, 0.000, 0.000, 0.912, -0.315
20131206, -3.673, -3.790, -2.622, -3.283, -3.938, -1.577
20131209, -1.380, -1.181, -1.680, -2.412, 0.565, -3.477
20131210, 0.974, 0.699, 0.680, 1.441, -0.570, 2.231
20131211, 4.802, 3.971, 3.370, 4.001, 2.864, 2.907
20131212, 1.339, 0.332, 0.808, -0.719, 1.157, -1.467
20131213, -0.130, -0.130, -0.143, 1.339, 1.134, 1.476
20131216, 2.005, 2.005, 0.645, 0.618, 0.603, 3.510
20131217, -1.287, -1.287, -0.861, -2.184, -1.975, -0.905
20131218, -7.111, -7.111, -6.667, -5.033, -3.965, -8.028
20131219, -0.474, -0.474, -0.496, 0.306, 1.269, 2.784
20131220, 0.150, 0.150, -1.032, -0.982, -0.642, -0.642
20131223, -3.909, -3.909, -3.960, -3.960, -3.343, -3.343
20131224, -3.597, -3.594, -1.403, -1.489, -1.248, -4.742
20131226, -0.027, -0.738, -0.693, -2.213, 0.000, 0.000
20131227, 2.100, 1.451, 0.695, 0.670, 2.063, 0.348
20131230, 1.446, 1.776, 1.034, 1.757, -0.693, 1.039
20131231, 0.088, -0.157, -1.358, -2.020, -0.990, 2.389
20140102, 1.864, 2.125, 2.619, 2.382, 1.332, -0.321
20140103, -1.034, -1.266, -0.668, -1.332, 0.949, -2.297
20140106, -1.043, -0.607, -2.189, -0.628, -2.874, -1.363
20140107, -1.920, -2.274, -1.226, -1.974, -3.247, -0.086
20140108, 0.165, 0.171, -0.345, -0.996, 2.554, -2.308
20140109, 0.253, 0.709, 0.692, 0.677, -0.562, 2.699
20140110, -2.176, -2.044, -1.030, -1.649, 0.553, -2.612
20140113, 2.565, 1.923, 1.386, 0.721, 0.466, 2.103
20140114, -3.568, -3.502, -2.499, -1.011, -0.995, -2.564
20140115, 0.360, 0.441, -0.396, 0.340, -1.984, 2.615
20140116, 1.265, 1.207, 0.349, 0.339, 1.510, 0.000
20140117, -0.510, -0.510, 0.695, 0.674, -0.467, 2.517
20140121, -1.022, -1.022, -2.089, -0.669, 0.457, -2.441
20140122, -1.782, -1.467, -3.206, -2.334, -0.942, -5.047
20140123, 2.408, 1.364, 0.691, -0.402, 1.023, -0.371
20140124, 13.419, 9.562, 9.615, 8.305, 5.395, 7.896
20140127, -0.480, 1.072, -0.161, -1.926, -0.639, 0.630
20140128, -5.255, -5.030, -3.870, -3.205, -4.487, -3.892
20140129, 7.260, 6.788, 5.876, 6.579, 6.667, 2.793
20140130, 1.320, 1.115, -0.210, 1.240, 1.256, 1.211
20140131, 5.267, 5.459, 4.678, 4.492, 2.135, 1.768
20140203, 8.329, 7.853, 7.277, 6.106, 7.489, 6.684
20140204, -2.088, -1.940, -0.327, -0.482, -0.493, 0.825
20140205, 2.405, 2.185, 2.189, 1.464, 2.544, 2.453
20140206, -10.115, -9.859, -9.866, -8.008, -8.089, -7.309
20140207, -7.342, -7.028, -5.045, -6.603, -5.584, -4.015
20140210, 0.106, -0.318, -0.651, 0.826, -0.317, -1.399
20140211, -3.550, -3.563, -3.448, -2.821, -3.962, -2.418
20140212, -2.210, -2.089, -1.928, -2.233, 0.000, 0.000
20140213, -0.236, -0.289, -0.972, 0.470, 0.470, -0.928
20140214, -1.715, -1.715, -1.637, -1.765, -1.765, -0.312
20140218, -1.660, -1.660, -2.667, -1.997, -1.997, -0.787
20140219, 6.435, 6.435, 4.466, 4.466, 5.553, 4.484
20140220, -2.881, -2.611, -4.698, -2.617, -2.617, -3.003
20140221, 1.194, 0.335, 1.790, -1.360, -1.029, 0.328
20140224, -0.873, -0.333, -1.033, 0.000, -1.030, -1.423
20140225, -0.662, -0.666, -0.669, -1.656, -0.316, 1.404
20140226, 2.559, 2.344, 2.354, 3.351, 2.906, 1.627
20140227, -1.073, -0.831, -0.961, -0.952, -0.659, 0.640
20140228, 0.982, 0.987, 0.992, 1.931, 0.619, 0.635
20140303, 7.673, 7.292, 5.140, 4.128, 3.715, 2.523
20140304, -7.622, -7.329, -5.116, -5.073, -2.663, -2.761
20140305, 0.146, 0.000, 0.559, -1.201, 0.000, 0.000
20140306, -0.459, -0.214, -1.192, 0.549, -0.607, 0.922
20140307, 2.323, 2.162, 1.848, 0.974, 1.805, -0.902
20140310, -0.230, 0.410, -0.516, 1.159, 0.000, 1.527
20140311, 1.346, 1.203, 2.572, 0.949, 0.898, -0.541
20140312, -1.068, -0.991, -1.085, -1.085, 0.000, 0.000
20140313, 4.279, 4.279, 3.749, 3.749, 2.294, 2.690
20140314, 3.229, 3.229, 1.642, 1.642, -0.207, 2.306
20140317, -5.710, -5.710, -3.891, -4.596, -4.258, -4.599
20140318, -3.406, -3.406, -3.339, -1.955, -0.121, -2.619
20140319, 2.534, 2.534, 2.384, 1.661, 0.605, 3.455
20140320, -1.578, -2.248, -2.248, -2.248, -1.966, -2.269
20140321, 1.583, 1.600, 1.600, 2.285, 0.625, 0.625
20140324, -0.276, 0.000, 0.000, 0.000, 0.000, 0.000
20140325, -1.495, -1.881, -1.869, -0.714, 0.309, 0.309
20140326, 2.284, 3.168, 2.525, 2.209, 2.531, 2.135
20140327, -1.772, -1.831, -1.831, -1.566, -0.601, -1.789
20140328, -0.941, -0.943, -0.943, -0.893, -3.408, 0.923
20140331, -2.748, -2.535, -2.535, -3.772, -1.874, -2.961
20140401, -3.564, -2.834, -2.267, -2.862, -3.175, -2.719
20140402, 0.671, 0.666, 0.095, 1.655, 1.953, 0.310
20140403, -0.998, -0.991, -0.436, -1.258, -2.545, 0.292
20140404, 2.520, 2.759, 1.656, 2.938, 2.268, 0.616
20140407, 2.901, 2.012, 0.976, 0.283, 1.286, 1.224
20140408, -1.835, -1.899, -0.482, -1.231, -1.266, -2.355
20140409, -2.769, -2.083, -2.555, -0.934, -0.961, -0.927
20140410, 6.536, 6.103, 4.245, 3.123, 3.449, 1.870
20140411, 2.598, 2.598, 3.537, 1.218, 1.248, 1.223
20140414, 0.000, 0.000, -0.414, 0.867, 0.000, 0.000
20140415, -1.205, -1.205, -1.988, -0.595, -0.614, -0.603
20140416, -3.679, -3.679, -1.492, -2.625, -1.853, -1.818
20140417, -1.953, -1.953, -2.698, -1.150, -1.393, 0.000
20140421, -1.426, -1.426, -0.324, -0.843, 0.000, 0.000
20140422, -0.974, -1.618, -1.936, -0.317, -0.317, -1.353
20140423, 0.935, -0.328, -0.818, -2.045, -2.045, 0.599
20140424, 0.718, 2.562, 1.630, 1.031, 1.031, -0.595
20140425, 0.677, 1.247, 0.630, 1.650, 0.307, 0.299
20140428, -2.459, -2.168, -1.099, -3.851, -1.223, -1.192
20140429, -1.301, -1.288, -2.146, 0.327, -1.916, -0.602
20140430, 0.094, 0.326, 0.764, 0.000, 0.000, -1.579
20140501, -0.445, 0.220, -0.749, 0.000, 0.989, -0.308
20140502, 0.235, 0.647, 0.643, -0.290, 0.934, 0.925
20140505, -1.836, -1.800, -1.277, -1.301, -2.184, -0.916
20140506, 1.159, 1.303, 1.677, 1.888, -0.314, 0.923
20140507, -2.286, -2.397, -2.273, -2.484, -0.324, -3.036
20140508, 0.143, 0.000, 0.000, 0.000, 0.000, 0.000
20140509, -2.052, -1.641, -1.980, -0.447, -1.579, -1.569
20140512, -3.067, -2.904, -2.338, -3.376, -0.962, 0.592
20140513, 0.259, 0.342, 0.673, 0.000, 0.000, -1.502
20140514, -0.908, -0.753, -0.983, 0.340, -0.572, 2.154
20140515, 1.406, 1.087, 0.992, 1.161, 0.000, -1.468
20140516, -1.785, -1.785, -1.000, -1.803, 0.231, -2.433
20140519, -2.059, -2.059, -2.316, -1.700, -2.483, -1.304
20140520, 0.348, 0.348, 1.464, 1.464, 0.330, 1.812
20140521, -2.030, -2.030, -2.108, -2.108, -1.834, -0.647
20140522, -0.302, 0.342, -1.161, -1.161, 1.856, -0.790
20140523, -0.983, -0.828, 1.098, 1.098, 1.767, 1.767
20140527, -3.149, -2.981, -3.871, -3.871, -4.412, -4.412
20140528, 0.207, 0.703, 0.013, 1.006, 2.419, -0.991
20140529, -0.850, -0.538, 0.686, -1.108, 0.000, 0.000
20140530, 0.259, 0.700, 0.705, -0.105, 0.980, 0.933
20140602, -0.579, -0.515, 0.000, 0.000, -1.328, 0.308
20140603, 0.358, 0.278, -1.913, 0.734, -0.327, -0.307
20140604, -1.091, -1.382, -0.809, -2.374, -2.609, -0.923
20140605, -3.732, -3.738, -4.044, -2.758, -0.360, -1.862
20140606, -5.265, -5.670, -5.422, -4.174, -5.354, -5.023
